lot_id,cvd_machine,meas_time,position_x,position_y,thickness_value
LOT-008,CVD_M02,2026-05-20 14:00:00,-45.0,77.94,100.15
LOT-008,CVD_M02,2026-05-20 14:00:00,-77.94,45.0,100.22
LOT-008,CVD_M02,2026-05-20 14:00:00,-90.0,0.0,99.93
LOT-008,CVD_M02,2026-05-20 14:00:00,-77.94,-45.0,99.7
LOT-008,CVD_M02,2026-05-20 14:00:00,-45.0,-77.94,99.74
LOT-008,CVD_M02,2026-05-20 14:00:00,-0.0,-90.0,99.62
LOT-008,CVD_M02,2026-05-20 14:00:00,45.0,-77.94,100.96
LOT-008,CVD_M02,2026-05-20 14:00:00,77.94,-45.0,99.61
LOT-008,CVD_M02,2026-05-20 14:00:00,120.0,0.0,99.29
LOT-008,CVD_M02,2026-05-20 14:00:00,110.87,45.92,-999.0
LOT-008,CVD_M02,2026-05-20 14:00:00,84.85,84.85,99.78
LOT-008,CVD_M02,2026-05-20 14:00:00,45.92,110.87,99.57
LOT-008,CVD_M02,2026-05-20 14:00:00,0.0,120.0,99.73
LOT-008,CVD_M02,2026-05-20 14:00:00,-45.92,110.87,98.99
LOT-008,CVD_M02,2026-05-20 14:00:00,-84.85,84.85,99.28
LOT-008,CVD_M02,2026-05-20 14:00:00,-110.87,45.92,99.84
LOT-008,CVD_M02,2026-05-20 14:00:00,-120.0,0.0,99.26
LOT-008,CVD_M02,2026-05-20 14:00:00,-110.87,-45.92,99.33
LOT-008,CVD_M02,2026-05-20 14:00:00,-84.85,-84.85,99.61
LOT-008,CVD_M02,2026-05-20 14:00:00,-45.92,-110.87,99.27
LOT-008,CVD_M02,2026-05-20 14:00:00,-0.0,-120.0,99.81
LOT-008,CVD_M02,2026-05-20 14:00:00,45.92,-110.87,99.79
LOT-008,CVD_M02,2026-05-20 14:00:00,84.85,-84.85,99.85
LOT-008,CVD_M02,2026-05-20 14:00:00,110.87,-45.92,99.03
LOT-008,CVD_M02,2026-05-20 14:00:00,145.0,0.0,99.32
LOT-008,CVD_M02,2026-05-20 14:00:00,102.53,102.53,99.28
LOT-008,CVD_M02,2026-05-20 14:00:00,0.0,145.0,99.52
LOT-008,CVD_M02,2026-05-20 14:00:00,-102.53,102.53,98.66
LOT-008,CVD_M02,2026-05-20 14:00:00,-145.0,0.0,98.94
LOT-008,CVD_M02,2026-05-20 14:00:00,-102.53,-102.53,99.48
LOT-008,CVD_M02,2026-05-20 14:00:00,-0.0,-145.0,99.33
LOT-008,CVD_M02,2026-05-20 14:00:00,102.53,-102.53,99.37
LOT-009,CVD_M03,2026-05-20 16:00:00,0.0,0.0,101.32
LOT-009,CVD_M03,2026-05-20 16:00:00,30.0,0.0,
LOT-009,CVD_M03,2026-05-20 16:00:00,0.0,30.0,100.42
LOT-009,CVD_M03,2026-05-20 16:00:00,-30.0,0.0,100.21
LOT-009,CVD_M03,2026-05-20 16:00:00,-0.0,-30.0,100.07
LOT-009,CVD_M03,2026-05-20 16:00:00,60.0,0.0,99.95
LOT-009,CVD_M03,2026-05-20 16:00:00,42.43,42.43,99.87
LOT-009,CVD_M03,2026-05-20 16:00:00,0.0,60.0,99.91
LOT-009,CVD_M03,2026-05-20 16:00:00,-42.43,42.43,100.43
LOT-009,CVD_M03,2026-05-20 16:00:00,-60.0,0.0,100.12
LOT-009,CVD_M03,2026-05-20 16:00:00,-42.43,-42.43,99.89
LOT-009,CVD_M03,2026-05-20 16:00:00,-0.0,-60.0,99.74
LOT-009,CVD_M03,2026-05-20 16:00:00,42.43,-42.43,100.1
LOT-009,CVD_M03,2026-05-20 16:00:00,90.0,0.0,99.81
LOT-009,CVD_M03,2026-05-20 16:00:00,77.94,45.0,99.88
LOT-009,CVD_M03,2026-05-20 16:00:00,45.0,77.94,
LOT-009,CVD_M03,2026-05-20 16:00:00,0.0,90.0,99.99
LOT-009,CVD_M03,2026-05-20 16:00:00,-45.0,77.94,100.25
LOT-009,CVD_M03,2026-05-20 16:00:00,-77.94,45.0,99.84
LOT-009,CVD_M03,2026-05-20 16:00:00,-90.0,0.0,99.58
LOT-009,CVD_M03,2026-05-20 16:00:00,-77.94,-45.0,99.93
LOT-009,CVD_M03,2026-05-20 16:00:00,-45.0,-77.94,100.27
LOT-009,CVD_M03,2026-05-20 16:00:00,-0.0,-90.0,99.69
LOT-009,CVD_M03,2026-05-20 16:00:00,45.0,-77.94,99.84
LOT-009,CVD_M03,2026-05-20 16:00:00,77.94,-45.0,99.94
LOT-009,CVD_M03,2026-05-20 16:00:00,120.0,0.0,99.43
LOT-009,CVD_M03,2026-05-20 16:00:00,110.87,45.92,99.23
LOT-009,CVD_M03,2026-05-20 16:00:00,84.85,84.85,99.89
LOT-009,CVD_M03,2026-05-20 16:00:00,45.92,110.87,98.97
LOT-009,CVD_M03,2026-05-20 16:00:00,0.0,120.0,99.65
LOT-009,CVD_M03,2026-05-20 16:00:00,-45.92,110.87,99.7
LOT-009,CVD_M03,2026-05-20 16:00:00,-84.85,84.85,99.46
LOT-009,CVD_M03,2026-05-20 16:00:00,-110.87,45.92,99.68
LOT-009,CVD_M03,2026-05-20 16:00:00,-120.0,0.0,99.45
LOT-009,CVD_M03,2026-05-20 16:00:00,-110.87,-45.92,99.72
LOT-009,CVD_M03,2026-05-20 16:00:00,-84.85,-84.85,99.61
LOT-009,CVD_M03,2026-05-20 16:00:00,-45.92,-110.87,99.35
LOT-009,CVD_M03,2026-05-20 16:00:00,-0.0,-120.0,99.31
LOT-009,CVD_M03,2026-05-20 16:00:00,45.92,-110.87,99.29
LOT-009,CVD_M03,2026-05-20 16:00:00,84.85,-84.85,99.19
LOT-009,CVD_M03,2026-05-20 16:00:00,110.87,-45.92,99.75
LOT-009,CVD_M03,2026-05-20 16:00:00,145.0,0.0,99.41
LOT-009,CVD_M03,2026-05-20 16:00:00,102.53,102.53,99.52
LOT-009,CVD_M03,2026-05-20 16:00:00,0.0,145.0,98.77
LOT-009,CVD_M03,2026-05-20 16:00:00,-102.53,102.53,99.72
LOT-009,CVD_M03,2026-05-20 16:00:00,-145.0,0.0,99.57
LOT-009,CVD_M03,2026-05-20 16:00:00,-102.53,-102.53,99.41
LOT-009,CVD_M03,2026-05-20 16:00:00,-0.0,-145.0,99.21
LOT-009,CVD_M03,2026-05-20 16:00:00,102.53,-102.53,
LOT-010,CVD_M01,2026-05-20 18:00:00,0.0,0.0,100.09
LOT-010,CVD_M01,2026-05-20 18:00:00,30.0,0.0,99.78
LOT-010,CVD_M01,2026-05-20 18:00:00,0.0,30.0,100.63
LOT-010,CVD_M01,2026-05-20 18:00:00,-30.0,0.0,101.01
LOT-010,CVD_M01,2026-05-20 18:00:00,-0.0,-30.0,100.5
LOT-010,CVD_M01,2026-05-20 18:00:00,60.0,0.0,99.74
LOT-010,CVD_M01,2026-05-20 18:00:00,42.43,42.43,
LOT-010,CVD_M01,2026-05-20 18:00:00,0.0,60.0,100.12
LOT-010,CVD_M01,2026-05-20 18:00:00,-42.43,42.43,100.33
LOT-010,CVD_M01,2026-05-20 18:00:00,-60.0,0.0,100.64
LOT-010,CVD_M01,2026-05-20 18:00:00,-42.43,-42.43,
LOT-010,CVD_M01,2026-05-20 18:00:00,-0.0,-60.0,100.11
LOT-010,CVD_M01,2026-05-20 18:00:00,42.43,-42.43,0.0
LOT-010,CVD_M01,2026-05-20 18:00:00,90.0,0.0,99.85
LOT-010,CVD_M01,2026-05-20 18:00:00,77.94,45.0,99.29
LOT-010,CVD_M01,2026-05-20 18:00:00,45.0,77.94,99.59
LOT-010,CVD_M01,2026-05-20 18:00:00,0.0,90.0,
LOT-010,CVD_M01,2026-05-20 18:00:00,-45.0,77.94,99.55
LOT-010,CVD_M01,2026-05-20 18:00:00,-77.94,45.0,100.31
LOT-010,CVD_M01,2026-05-20 18:00:00,-90.0,0.0,99.76
LOT-010,CVD_M01,2026-05-20 18:00:00,-77.94,-45.0,99.91
LOT-010,CVD_M01,2026-05-20 18:00:00,-45.0,-77.94,100.19
LOT-010,CVD_M01,2026-05-20 18:00:00,-0.0,-90.0,100.29
LOT-010,CVD_M01,2026-05-20 18:00:00,45.0,-77.94,99.55
LOT-010,CVD_M01,2026-05-20 18:00:00,77.94,-45.0,99.43
LOT-010,CVD_M01,2026-05-20 18:00:00,120.0,0.0,99.51
LOT-010,CVD_M01,2026-05-20 18:00:00,110.87,45.92,99.24
LOT-010,CVD_M01,2026-05-20 18:00:00,84.85,84.85,99.43
LOT-010,CVD_M01,2026-05-20 18:00:00,45.92,110.87,99.18
LOT-010,CVD_M01,2026-05-20 18:00:00,0.0,120.0,99.29
LOT-010,CVD_M01,2026-05-20 18:00:00,-45.92,110.87,99.27
LOT-010,CVD_M01,2026-05-20 18:00:00,-84.85,84.85,100.0
LOT-010,CVD_M01,2026-05-20 18:00:00,-110.87,45.92,99.66
LOT-010,CVD_M01,2026-05-20 18:00:00,-120.0,0.0,0.0
LOT-010,CVD_M01,2026-05-20 18:00:00,-110.87,-45.92,99.27
LOT-010,CVD_M01,2026-05-20 18:00:00,-84.85,-84.85,
LOT-010,CVD_M01,2026-05-20 18:00:00,-45.92,-110.87,99.35
LOT-010,CVD_M01,2026-05-20 18:00:00,-0.0,-120.0,99.89
LOT-010,CVD_M01,2026-05-20 18:00:00,45.92,-110.87,99.15
LOT-010,CVD_M01,2026-05-20 18:00:00,84.85,-84.85,100.08
LOT-010,CVD_M01,2026-05-20 18:00:00,110.87,-45.92,100.26
LOT-010,CVD_M01,2026-05-20 18:00:00,145.0,0.0,99.54
LOT-010,CVD_M01,2026-05-20 18:00:00,102.53,102.53,99.45
LOT-010,CVD_M01,2026-05-20 18:00:00,0.0,145.0,99.17
LOT-010,CVD_M01,2026-05-20 18:00:00,-102.53,102.53,99.06
LOT-010,CVD_M01,2026-05-20 18:00:00,-145.0,0.0,99.82
LOT-010,CVD_M01,2026-05-20 18:00:00,-102.53,-102.53,99.11
LOT-010,CVD_M01,2026-05-20 18:00:00,-0.0,-145.0,98.88
LOT-010,CVD_M01,2026-05-20 18:00:00,102.53,-102.53,99.48
LOT-011,CVD_M02,2026-05-20 20:00:00,0.0,0.0,100.41
LOT-011,CVD_M02,2026-05-20 20:00:00,30.0,0.0,100.47
LOT-011,CVD_M02,2026-05-20 20:00:00,0.0,30.0,-999.0
LOT-011,CVD_M02,2026-05-20 20:00:00,-30.0,0.0,100.39
LOT-011,CVD_M02,2026-05-20 20:00:00,-0.0,-30.0,100.2
LOT-011,CVD_M02,2026-05-20 20:00:00,60.0,0.0,100.27
LOT-011,CVD_M02,2026-05-20 20:00:00,42.43,42.43,100.03
LOT-011,CVD_M02,2026-05-20 20:00:00,0.0,60.0,100.35
LOT-011,CVD_M02,2026-05-20 20:00:00,-42.43,42.43,100.32
LOT-011,CVD_M02,2026-05-20 20:00:00,-60.0,0.0,99.97
LOT-011,CVD_M02,2026-05-20 20:00:00,-42.43,-42.43,99.85
LOT-011,CVD_M02,2026-05-20 20:00:00,-0.0,-60.0,
LOT-011,CVD_M02,2026-05-20 20:00:00,42.43,-42.43,99.59
LOT-011,CVD_M02,2026-05-20 20:00:00,90.0,0.0,0.0
LOT-011,CVD_M02,2026-05-20 20:00:00,77.94,45.0,100.05
LOT-011,CVD_M02,2026-05-20 20:00:00,45.0,77.94,99.97
LOT-011,CVD_M02,2026-05-20 20:00:00,0.0,90.0,99.05
LOT-011,CVD_M02,2026-05-20 20:00:00,-45.0,77.94,99.45
LOT-011,CVD_M02,2026-05-20 20:00:00,-77.94,45.0,99.66
LOT-011,CVD_M02,2026-05-20 20:00:00,-90.0,0.0,99.22
LOT-011,CVD_M02,2026-05-20 20:00:00,-77.94,-45.0,99.68
LOT-011,CVD_M02,2026-05-20 20:00:00,-45.0,-77.94,100.19
LOT-011,CVD_M02,2026-05-20 20:00:00,-0.0,-90.0,99.45
LOT-011,CVD_M02,2026-05-20 20:00:00,45.0,-77.94,100.41
LOT-011,CVD_M02,2026-05-20 20:00:00,77.94,-45.0,99.02
LOT-011,CVD_M02,2026-05-20 20:00:00,120.0,0.0,99.48
LOT-011,CVD_M02,2026-05-20 20:00:00,110.87,45.92,99.17
LOT-011,CVD_M02,2026-05-20 20:00:00,84.85,84.85,99.95
LOT-011,CVD_M02,2026-05-20 20:00:00,45.92,110.87,99.8
LOT-011,CVD_M02,2026-05-20 20:00:00,0.0,120.0,99.18
LOT-011,CVD_M02,2026-05-20 20:00:00,-45.92,110.87,99.38
LOT-011,CVD_M02,2026-05-20 20:00:00,-84.85,84.85,99.27
LOT-011,CVD_M02,2026-05-20 20:00:00,-110.87,45.92,99.48
LOT-011,CVD_M02,2026-05-20 20:00:00,-120.0,0.0,100.11
LOT-011,CVD_M02,2026-05-20 20:00:00,-110.87,-45.92,99.33
LOT-011,CVD_M02,2026-05-20 20:00:00,-84.85,-84.85,99.4
LOT-011,CVD_M02,2026-05-20 20:00:00,-45.92,-110.87,99.24
LOT-011,CVD_M02,2026-05-20 20:00:00,-0.0,-120.0,99.61
LOT-011,CVD_M02,2026-05-20 20:00:00,45.92,-110.87,250.3
LOT-011,CVD_M02,2026-05-20 20:00:00,84.85,-84.85,99.38
LOT-011,CVD_M02,2026-05-20 20:00:00,110.87,-45.92,99.77
LOT-011,CVD_M02,2026-05-20 20:00:00,145.0,0.0,99.68
LOT-011,CVD_M02,2026-05-20 20:00:00,102.53,102.53,99.92
LOT-011,CVD_M02,2026-05-20 20:00:00,0.0,145.0,99.19
LOT-011,CVD_M02,2026-05-20 20:00:00,-102.53,102.53,99.45
LOT-011,CVD_M02,2026-05-20 20:00:00,-145.0,0.0,99.23
LOT-011,CVD_M02,2026-05-20 20:00:00,-102.53,-102.53,99.72
LOT-011,CVD_M02,2026-05-20 20:00:00,-0.0,-145.0,99.26
LOT-011,CVD_M02,2026-05-20 20:00:00,102.53,-102.53,100.15
LOT-012,CVD_M03,2026-05-20 22:00:00,0.0,0.0,100.53
LOT-012,CVD_M03,2026-05-20 22:00:00,30.0,0.0,100.44
LOT-012,CVD_M03,2026-05-20 22:00:00,0.0,30.0,
LOT-012,CVD_M03,2026-05-20 22:00:00,-30.0,0.0,100.58
LOT-012,CVD_M03,2026-05-20 22:00:00,-0.0,-30.0,99.89
LOT-012,CVD_M03,2026-05-20 22:00:00,60.0,0.0,100.39
LOT-012,CVD_M03,2026-05-20 22:00:00,42.43,42.43,100.57
LOT-012,CVD_M03,2026-05-20 22:00:00,0.0,60.0,99.98
LOT-012,CVD_M03,2026-05-20 22:00:00,-42.43,42.43,100.06
LOT-012,CVD_M03,2026-05-20 22:00:00,-60.0,0.0,100.15
LOT-012,CVD_M03,2026-05-20 22:00:00,-42.43,-42.43,100.35
LOT-012,CVD_M03,2026-05-20 22:00:00,-0.0,-60.0,100.04
LOT-012,CVD_M03,2026-05-20 22:00:00,42.43,-42.43,99.71
LOT-012,CVD_M03,2026-05-20 22:00:00,90.0,0.0,99.61
LOT-012,CVD_M03,2026-05-20 22:00:00,77.94,45.0,99.66
LOT-012,CVD_M03,2026-05-20 22:00:00,45.0,77.94,100.1
LOT-012,CVD_M03,2026-05-20 22:00:00,0.0,90.0,99.05
LOT-012,CVD_M03,2026-05-20 22:00:00,-45.0,77.94,99.34
LOT-012,CVD_M03,2026-05-20 22:00:00,-77.94,45.0,99.21
LOT-012,CVD_M03,2026-05-20 22:00:00,-90.0,0.0,99.63
LOT-012,CVD_M03,2026-05-20 22:00:00,-77.94,-45.0,99.86
LOT-012,CVD_M03,2026-05-20 22:00:00,-45.0,-77.94,99.43
LOT-012,CVD_M03,2026-05-20 22:00:00,-0.0,-90.0,99.85
LOT-012,CVD_M03,2026-05-20 22:00:00,45.0,-77.94,99.58
LOT-012,CVD_M03,2026-05-20 22:00:00,77.94,-45.0,
LOT-012,CVD_M03,2026-05-20 22:00:00,120.0,0.0,99.79
LOT-012,CVD_M03,2026-05-20 22:00:00,110.87,45.92,99.35
LOT-012,CVD_M03,2026-05-20 22:00:00,84.85,84.85,99.31
LOT-012,CVD_M03,2026-05-20 22:00:00,45.92,110.87,99.5
LOT-012,CVD_M03,2026-05-20 22:00:00,0.0,120.0,99.89
LOT-012,CVD_M03,2026-05-20 22:00:00,-45.92,110.87,
LOT-012,CVD_M03,2026-05-20 22:00:00,-84.85,84.85,99.81
LOT-012,CVD_M03,2026-05-20 22:00:00,-110.87,45.92,99.41
LOT-012,CVD_M03,2026-05-20 22:00:00,-120.0,0.0,99.74
LOT-012,CVD_M03,2026-05-20 22:00:00,-110.87,-45.92,100.24
LOT-012,CVD_M03,2026-05-20 22:00:00,-84.85,-84.85,99.87
LOT-012,CVD_M03,2026-05-20 22:00:00,-45.92,-110.87,99.22
LOT-012,CVD_M03,2026-05-20 22:00:00,-0.0,-120.0,250.3
LOT-012,CVD_M03,2026-05-20 22:00:00,45.92,-110.87,99.59
LOT-012,CVD_M03,2026-05-20 22:00:00,84.85,-84.85,99.15
LOT-012,CVD_M03,2026-05-20 22:00:00,110.87,-45.92,99.57
LOT-012,CVD_M03,2026-05-20 22:00:00,145.0,0.0,99.21
LOT-012,CVD_M03,2026-05-20 22:00:00,102.53,102.53,98.54
LOT-012,CVD_M03,2026-05-20 22:00:00,0.0,145.0,250.3
LOT-012,CVD_M03,2026-05-20 22:00:00,-102.53,102.53,98.85
LOT-012,CVD_M03,2026-05-20 22:00:00,-145.0,0.0,99.05
LOT-012,CVD_M03,2026-05-20 22:00:00,-102.53,-102.53,98.93
LOT-012,CVD_M03,2026-05-20 22:00:00,-0.0,-145.0,98.89
LOT-012,CVD_M03,2026-05-20 22:00:00,102.53,-102.53,99.33
LOT-013,CVD_M01,2026-05-21 00:00:00,0.0,0.0,100.25
LOT-013,CVD_M01,2026-05-21 00:00:00,30.0,0.0,100.25
LOT-013,CVD_M01,2026-05-21 00:00:00,0.0,30.0,100.59
LOT-013,CVD_M01,2026-05-21 00:00:00,-30.0,0.0,100.65
LOT-013,CVD_M01,2026-05-21 00:00:00,-0.0,-30.0,100.47
LOT-013,CVD_M01,2026-05-21 00:00:00,60.0,0.0,100.2
LOT-013,CVD_M01,2026-05-21 00:00:00,42.43,42.43,100.39
LOT-013,CVD_M01,2026-05-21 00:00:00,0.0,60.0,99.86
LOT-013,CVD_M01,2026-05-21 00:00:00,-42.43,42.43,100.0
LOT-013,CVD_M01,2026-05-21 00:00:00,-60.0,0.0,99.95
LOT-013,CVD_M01,2026-05-21 00:00:00,-42.43,-42.43,100.16
LOT-013,CVD_M01,2026-05-21 00:00:00,-0.0,-60.0,999.9
LOT-013,CVD_M01,2026-05-21 00:00:00,42.43,-42.43,
LOT-013,CVD_M01,2026-05-21 00:00:00,90.0,0.0,99.36
LOT-013,CVD_M01,2026-05-21 00:00:00,77.94,45.0,99.58
LOT-013,CVD_M01,2026-05-21 00:00:00,45.0,77.94,99.55
LOT-013,CVD_M01,2026-05-21 00:00:00,0.0,90.0,99.57
LOT-013,CVD_M01,2026-05-21 00:00:00,-45.0,77.94,99.41
LOT-013,CVD_M01,2026-05-21 00:00:00,-77.94,45.0,99.57
LOT-013,CVD_M01,2026-05-21 00:00:00,-90.0,0.0,99.45
LOT-013,CVD_M01,2026-05-21 00:00:00,-77.94,-45.0,99.82
LOT-013,CVD_M01,2026-05-21 00:00:00,-45.0,-77.94,100.07
LOT-013,CVD_M01,2026-05-21 00:00:00,-0.0,-90.0,99.77
LOT-013,CVD_M01,2026-05-21 00:00:00,45.0,-77.94,100.3
LOT-013,CVD_M01,2026-05-21 00:00:00,77.94,-45.0,99.66
LOT-013,CVD_M01,2026-05-21 00:00:00,120.0,0.0,99.48
LOT-013,CVD_M01,2026-05-21 00:00:00,110.87,45.92,99.68
LOT-013,CVD_M01,2026-05-21 00:00:00,84.85,84.85,99.65
LOT-013,CVD_M01,2026-05-21 00:00:00,45.92,110.87,99.15
LOT-013,CVD_M01,2026-05-21 00:00:00,0.0,120.0,100.09
LOT-013,CVD_M01,2026-05-21 00:00:00,-45.92,110.87,99.37
LOT-013,CVD_M01,2026-05-21 00:00:00,-84.85,84.85,99.56
LOT-013,CVD_M01,2026-05-21 00:00:00,-110.87,45.92,99.54
LOT-013,CVD_M01,2026-05-21 00:00:00,-120.0,0.0,99.52
LOT-013,CVD_M01,2026-05-21 00:00:00,-110.87,-45.92,99.63
LOT-013,CVD_M01,2026-05-21 00:00:00,-84.85,-84.85,-999.0
LOT-013,CVD_M01,2026-05-21 00:00:00,-45.92,-110.87,99.77
LOT-013,CVD_M01,2026-05-21 00:00:00,-0.0,-120.0,99.14
LOT-013,CVD_M01,2026-05-21 00:00:00,45.92,-110.87,99.51
LOT-013,CVD_M01,2026-05-21 00:00:00,84.85,-84.85,99.18
LOT-013,CVD_M01,2026-05-21 00:00:00,110.87,-45.92,99.48
LOT-013,CVD_M01,2026-05-21 00:00:00,145.0,0.0,99.43
LOT-013,CVD_M01,2026-05-21 00:00:00,102.53,102.53,99.03
LOT-013,CVD_M01,2026-05-21 00:00:00,0.0,145.0,99.51
LOT-013,CVD_M01,2026-05-21 00:00:00,-102.53,102.53,98.73
LOT-013,CVD_M01,2026-05-21 00:00:00,-145.0,0.0,99.37
LOT-013,CVD_M01,2026-05-21 00:00:00,-102.53,-102.53,98.65
LOT-013,CVD_M01,2026-05-21 00:00:00,-0.0,-145.0,99.06
LOT-013,CVD_M01,2026-05-21 00:00:00,102.53,-102.53,99.95
LOT-014,CVD_M02,2026-05-21 02:00:00,0.0,0.0,100.04
LOT-014,CVD_M02,2026-05-21 02:00:00,30.0,0.0,101.01
LOT-014,CVD_M02,2026-05-21 02:00:00,0.0,30.0,100.42
LOT-014,CVD_M02,2026-05-21 02:00:00,-30.0,0.0,100.31
LOT-014,CVD_M02,2026-05-21 02:00:00,-0.0,-30.0,100.46
LOT-014,CVD_M02,2026-05-21 02:00:00,60.0,0.0,100.24
LOT-014,CVD_M02,2026-05-21 02:00:00,42.43,42.43,100.12
LOT-014,CVD_M02,2026-05-21 02:00:00,0.0,60.0,99.58
LOT-014,CVD_M02,2026-05-21 02:00:00,-42.43,42.43,99.33
LOT-014,CVD_M02,2026-05-21 02:00:00,-60.0,0.0,99.76
LOT-014,CVD_M02,2026-05-21 02:00:00,-42.43,-42.43,100.15
LOT-014,CVD_M02,2026-05-21 02:00:00,-0.0,-60.0,99.73
LOT-014,CVD_M02,2026-05-21 02:00:00,42.43,-42.43,99.69
LOT-014,CVD_M02,2026-05-21 02:00:00,90.0,0.0,99.78
LOT-014,CVD_M02,2026-05-21 02:00:00,77.94,45.0,99.61
LOT-014,CVD_M02,2026-05-21 02:00:00,45.0,77.94,100.34
LOT-014,CVD_M02,2026-05-21 02:00:00,0.0,90.0,100.04
LOT-014,CVD_M02,2026-05-21 02:00:00,-45.0,77.94,99.84
LOT-014,CVD_M02,2026-05-21 02:00:00,-77.94,45.0,99.41
LOT-014,CVD_M02,2026-05-21 02:00:00,-90.0,0.0,99.58
LOT-014,CVD_M02,2026-05-21 02:00:00,-77.94,-45.0,99.16
LOT-014,CVD_M02,2026-05-21 02:00:00,-45.0,-77.94,99.59
LOT-014,CVD_M02,2026-05-21 02:00:00,-0.0,-90.0,99.6
LOT-014,CVD_M02,2026-05-21 02:00:00,45.0,-77.94,99.93
LOT-014,CVD_M02,2026-05-21 02:00:00,77.94,-45.0,99.58
LOT-014,CVD_M02,2026-05-21 02:00:00,120.0,0.0,99.7
LOT-014,CVD_M02,2026-05-21 02:00:00,110.87,45.92,99.46
LOT-014,CVD_M02,2026-05-21 02:00:00,84.85,84.85,99.49
LOT-014,CVD_M02,2026-05-21 02:00:00,45.92,110.87,99.85
LOT-014,CVD_M02,2026-05-21 02:00:00,0.0,120.0,99.64
LOT-014,CVD_M02,2026-05-21 02:00:00,-45.92,110.87,99.68
LOT-014,CVD_M02,2026-05-21 02:00:00,-84.85,84.85,99.04
LOT-014,CVD_M02,2026-05-21 02:00:00,-110.87,45.92,99.56
LOT-014,CVD_M02,2026-05-21 02:00:00,-120.0,0.0,99.05
LOT-014,CVD_M02,2026-05-21 02:00:00,-110.87,-45.92,99.65
LOT-014,CVD_M02,2026-05-21 02:00:00,-84.85,-84.85,99.93
LOT-014,CVD_M02,2026-05-21 02:00:00,-45.92,-110.87,98.65
LOT-014,CVD_M02,2026-05-21 02:00:00,-0.0,-120.0,99.94
LOT-014,CVD_M02,2026-05-21 02:00:00,45.92,-110.87,99.2
LOT-014,CVD_M02,2026-05-21 02:00:00,84.85,-84.85,99.6
LOT-014,CVD_M02,2026-05-21 02:00:00,110.87,-45.92,99.81
LOT-014,CVD_M02,2026-05-21 02:00:00,145.0,0.0,99.58
LOT-014,CVD_M02,2026-05-21 02:00:00,102.53,102.53,99.18
LOT-014,CVD_M02,2026-05-21 02:00:00,0.0,145.0,99.35
LOT-014,CVD_M02,2026-05-21 02:00:00,-102.53,102.53,99.28
LOT-014,CVD_M02,2026-05-21 02:00:00,-145.0,0.0,99.02
LOT-014,CVD_M02,2026-05-21 02:00:00,-102.53,-102.53,99.27
LOT-014,CVD_M02,2026-05-21 02:00:00,-0.0,-145.0,98.58
LOT-014,CVD_M02,2026-05-21 02:00:00,102.53,-102.53,99.7
LOT-015,CVD_M03,2026-05-21 04:00:00,0.0,0.0,100.69
LOT-015,CVD_M03,2026-05-21 04:00:00,30.0,0.0,100.66
LOT-015,CVD_M03,2026-05-21 04:00:00,0.0,30.0,100.03
LOT-015,CVD_M03,2026-05-21 04:00:00,-30.0,0.0,
LOT-015,CVD_M03,2026-05-21 04:00:00,-0.0,-30.0,100.06
LOT-015,CVD_M03,2026-05-21 04:00:00,60.0,0.0,99.57
LOT-015,CVD_M03,2026-05-21 04:00:00,42.43,42.43,100.13
LOT-015,CVD_M03,2026-05-21 04:00:00,0.0,60.0,99.67
LOT-015,CVD_M03,2026-05-21 04:00:00,-42.43,42.43,99.89
LOT-015,CVD_M03,2026-05-21 04:00:00,-60.0,0.0,99.87
LOT-015,CVD_M03,2026-05-21 04:00:00,-42.43,-42.43,
LOT-015,CVD_M03,2026-05-21 04:00:00,-0.0,-60.0,100.09
LOT-015,CVD_M03,2026-05-21 04:00:00,42.43,-42.43,99.74
LOT-015,CVD_M03,2026-05-21 04:00:00,90.0,0.0,100.13
LOT-015,CVD_M03,2026-05-21 04:00:00,77.94,45.0,99.64
LOT-015,CVD_M03,2026-05-21 04:00:00,45.0,77.94,99.72
LOT-015,CVD_M03,2026-05-21 04:00:00,0.0,90.0,99.88
LOT-015,CVD_M03,2026-05-21 04:00:00,-45.0,77.94,99.14
LOT-015,CVD_M03,2026-05-21 04:00:00,-77.94,45.0,
LOT-015,CVD_M03,2026-05-21 04:00:00,-90.0,0.0,99.17
LOT-015,CVD_M03,2026-05-21 04:00:00,-77.94,-45.0,99.17
LOT-015,CVD_M03,2026-05-21 04:00:00,-45.0,-77.94,99.76
LOT-015,CVD_M03,2026-05-21 04:00:00,-0.0,-90.0,99.44
LOT-015,CVD_M03,2026-05-21 04:00:00,45.0,-77.94,99.77
LOT-015,CVD_M03,2026-05-21 04:00:00,77.94,-45.0,99.33
LOT-015,CVD_M03,2026-05-21 04:00:00,120.0,0.0,99.01
LOT-015,CVD_M03,2026-05-21 04:00:00,110.87,45.92,99.85
LOT-015,CVD_M03,2026-05-21 04:00:00,84.85,84.85,99.52
LOT-015,CVD_M03,2026-05-21 04:00:00,45.92,110.87,99.01
LOT-015,CVD_M03,2026-05-21 04:00:00,0.0,120.0,100.17
LOT-015,CVD_M03,2026-05-21 04:00:00,-45.92,110.87,99.17
LOT-015,CVD_M03,2026-05-21 04:00:00,-84.85,84.85,99.86
LOT-015,CVD_M03,2026-05-21 04:00:00,-110.87,45.92,99.09
LOT-015,CVD_M03,2026-05-21 04:00:00,-120.0,0.0,99.27
