lot_id,cvd_machine,meas_time,position_x,position_y,thickness_value
LOT-008,CVD_M03,2026-05-20 17:30:00,0.0,90.0,99.43
LOT-008,CVD_M03,2026-05-20 17:30:00,-45.0,77.94,100.56
LOT-008,CVD_M03,2026-05-20 17:30:00,-77.94,45.0,99.6
LOT-008,CVD_M03,2026-05-20 17:30:00,-90.0,0.0,100.17
LOT-008,CVD_M03,2026-05-20 17:30:00,-77.94,-45.0,100.01
LOT-008,CVD_M03,2026-05-20 17:30:00,-45.0,-77.94,99.94
LOT-008,CVD_M03,2026-05-20 17:30:00,-0.0,-90.0,
LOT-008,CVD_M03,2026-05-20 17:30:00,45.0,-77.94,99.54
LOT-008,CVD_M03,2026-05-20 17:30:00,77.94,-45.0,99.94
LOT-008,CVD_M03,2026-05-20 17:30:00,120.0,0.0,99.46
LOT-008,CVD_M03,2026-05-20 17:30:00,110.87,45.92,
LOT-008,CVD_M03,2026-05-20 17:30:00,84.85,84.85,99.57
LOT-008,CVD_M03,2026-05-20 17:30:00,45.92,110.87,99.67
LOT-008,CVD_M03,2026-05-20 17:30:00,0.0,120.0,100.02
LOT-008,CVD_M03,2026-05-20 17:30:00,-45.92,110.87,99.7
LOT-008,CVD_M03,2026-05-20 17:30:00,-84.85,84.85,99.54
LOT-008,CVD_M03,2026-05-20 17:30:00,-110.87,45.92,99.77
LOT-008,CVD_M03,2026-05-20 17:30:00,-120.0,0.0,99.42
LOT-008,CVD_M03,2026-05-20 17:30:00,-110.87,-45.92,99.41
LOT-008,CVD_M03,2026-05-20 17:30:00,-84.85,-84.85,99.51
LOT-008,CVD_M03,2026-05-20 17:30:00,-45.92,-110.87,99.95
LOT-008,CVD_M03,2026-05-20 17:30:00,-0.0,-120.0,100.1
LOT-008,CVD_M03,2026-05-20 17:30:00,45.92,-110.87,100.3
LOT-008,CVD_M03,2026-05-20 17:30:00,84.85,-84.85,99.07
LOT-008,CVD_M03,2026-05-20 17:30:00,110.87,-45.92,99.54
LOT-008,CVD_M03,2026-05-20 17:30:00,145.0,0.0,99.41
LOT-008,CVD_M03,2026-05-20 17:30:00,102.53,102.53,98.99
LOT-008,CVD_M03,2026-05-20 17:30:00,0.0,145.0,
LOT-008,CVD_M03,2026-05-20 17:30:00,-102.53,102.53,99.17
LOT-008,CVD_M03,2026-05-20 17:30:00,-145.0,0.0,99.31
LOT-008,CVD_M03,2026-05-20 17:30:00,-102.53,-102.53,99.34
LOT-008,CVD_M03,2026-05-20 17:30:00,-0.0,-145.0,99.78
LOT-008,CVD_M03,2026-05-20 17:30:00,102.53,-102.53,99.79
LOT-009,CVD_M01,2026-05-20 20:00:00,0.0,0.0,101.56
LOT-009,CVD_M01,2026-05-20 20:00:00,30.0,0.0,100.33
LOT-009,CVD_M01,2026-05-20 20:00:00,0.0,30.0,
LOT-009,CVD_M01,2026-05-20 20:00:00,-30.0,0.0,100.54
LOT-009,CVD_M01,2026-05-20 20:00:00,-0.0,-30.0,100.58
LOT-009,CVD_M01,2026-05-20 20:00:00,60.0,0.0,100.12
LOT-009,CVD_M01,2026-05-20 20:00:00,42.43,42.43,100.41
LOT-009,CVD_M01,2026-05-20 20:00:00,0.0,60.0,99.82
LOT-009,CVD_M01,2026-05-20 20:00:00,-42.43,42.43,100.25
LOT-009,CVD_M01,2026-05-20 20:00:00,-60.0,0.0,100.25
LOT-009,CVD_M01,2026-05-20 20:00:00,-42.43,-42.43,100.06
LOT-009,CVD_M01,2026-05-20 20:00:00,-0.0,-60.0,99.82
LOT-009,CVD_M01,2026-05-20 20:00:00,42.43,-42.43,100.46
LOT-009,CVD_M01,2026-05-20 20:00:00,90.0,0.0,100.46
LOT-009,CVD_M01,2026-05-20 20:00:00,77.94,45.0,99.67
LOT-009,CVD_M01,2026-05-20 20:00:00,45.0,77.94,99.57
LOT-009,CVD_M01,2026-05-20 20:00:00,0.0,90.0,99.81
LOT-009,CVD_M01,2026-05-20 20:00:00,-45.0,77.94,99.45
LOT-009,CVD_M01,2026-05-20 20:00:00,-77.94,45.0,99.96
LOT-009,CVD_M01,2026-05-20 20:00:00,-90.0,0.0,100.35
LOT-009,CVD_M01,2026-05-20 20:00:00,-77.94,-45.0,100.26
LOT-009,CVD_M01,2026-05-20 20:00:00,-45.0,-77.94,100.19
LOT-009,CVD_M01,2026-05-20 20:00:00,-0.0,-90.0,99.22
LOT-009,CVD_M01,2026-05-20 20:00:00,45.0,-77.94,99.63
LOT-009,CVD_M01,2026-05-20 20:00:00,77.94,-45.0,99.73
LOT-009,CVD_M01,2026-05-20 20:00:00,120.0,0.0,
LOT-009,CVD_M01,2026-05-20 20:00:00,110.87,45.92,
LOT-009,CVD_M01,2026-05-20 20:00:00,84.85,84.85,99.83
LOT-009,CVD_M01,2026-05-20 20:00:00,45.92,110.87,99.67
LOT-009,CVD_M01,2026-05-20 20:00:00,0.0,120.0,99.63
LOT-009,CVD_M01,2026-05-20 20:00:00,-45.92,110.87,99.33
LOT-009,CVD_M01,2026-05-20 20:00:00,-84.85,84.85,99.91
LOT-009,CVD_M01,2026-05-20 20:00:00,-110.87,45.92,99.53
LOT-009,CVD_M01,2026-05-20 20:00:00,-120.0,0.0,99.45
LOT-009,CVD_M01,2026-05-20 20:00:00,-110.87,-45.92,99.9
LOT-009,CVD_M01,2026-05-20 20:00:00,-84.85,-84.85,99.48
LOT-009,CVD_M01,2026-05-20 20:00:00,-45.92,-110.87,99.71
LOT-009,CVD_M01,2026-05-20 20:00:00,-0.0,-120.0,99.43
LOT-009,CVD_M01,2026-05-20 20:00:00,45.92,-110.87,99.38
LOT-009,CVD_M01,2026-05-20 20:00:00,84.85,-84.85,
LOT-009,CVD_M01,2026-05-20 20:00:00,110.87,-45.92,99.76
LOT-009,CVD_M01,2026-05-20 20:00:00,145.0,0.0,98.69
LOT-009,CVD_M01,2026-05-20 20:00:00,102.53,102.53,99.43
LOT-009,CVD_M01,2026-05-20 20:00:00,0.0,145.0,99.64
LOT-009,CVD_M01,2026-05-20 20:00:00,-102.53,102.53,99.39
LOT-009,CVD_M01,2026-05-20 20:00:00,-145.0,0.0,99.33
LOT-009,CVD_M01,2026-05-20 20:00:00,-102.53,-102.53,98.7
LOT-009,CVD_M01,2026-05-20 20:00:00,-0.0,-145.0,99.44
LOT-009,CVD_M01,2026-05-20 20:00:00,102.53,-102.53,98.7
LOT-010,CVD_M02,2026-05-20 22:30:00,0.0,0.0,100.5
LOT-010,CVD_M02,2026-05-20 22:30:00,30.0,0.0,100.8
LOT-010,CVD_M02,2026-05-20 22:30:00,0.0,30.0,100.58
LOT-010,CVD_M02,2026-05-20 22:30:00,-30.0,0.0,101.3
LOT-010,CVD_M02,2026-05-20 22:30:00,-0.0,-30.0,100.92
LOT-010,CVD_M02,2026-05-20 22:30:00,60.0,0.0,99.43
LOT-010,CVD_M02,2026-05-20 22:30:00,42.43,42.43,100.15
LOT-010,CVD_M02,2026-05-20 22:30:00,0.0,60.0,99.99
LOT-010,CVD_M02,2026-05-20 22:30:00,-42.43,42.43,99.93
LOT-010,CVD_M02,2026-05-20 22:30:00,-60.0,0.0,99.77
LOT-010,CVD_M02,2026-05-20 22:30:00,-42.43,-42.43,99.95
LOT-010,CVD_M02,2026-05-20 22:30:00,-0.0,-60.0,99.96
LOT-010,CVD_M02,2026-05-20 22:30:00,42.43,-42.43,99.98
LOT-010,CVD_M02,2026-05-20 22:30:00,90.0,0.0,99.21
LOT-010,CVD_M02,2026-05-20 22:30:00,77.94,45.0,99.61
LOT-010,CVD_M02,2026-05-20 22:30:00,45.0,77.94,99.45
LOT-010,CVD_M02,2026-05-20 22:30:00,0.0,90.0,99.46
LOT-010,CVD_M02,2026-05-20 22:30:00,-45.0,77.94,99.79
LOT-010,CVD_M02,2026-05-20 22:30:00,-77.94,45.0,99.86
LOT-010,CVD_M02,2026-05-20 22:30:00,-90.0,0.0,99.37
LOT-010,CVD_M02,2026-05-20 22:30:00,-77.94,-45.0,100.12
LOT-010,CVD_M02,2026-05-20 22:30:00,-45.0,-77.94,99.79
LOT-010,CVD_M02,2026-05-20 22:30:00,-0.0,-90.0,100.42
LOT-010,CVD_M02,2026-05-20 22:30:00,45.0,-77.94,99.53
LOT-010,CVD_M02,2026-05-20 22:30:00,77.94,-45.0,100.4
LOT-010,CVD_M02,2026-05-20 22:30:00,120.0,0.0,99.73
LOT-010,CVD_M02,2026-05-20 22:30:00,110.87,45.92,98.48
LOT-010,CVD_M02,2026-05-20 22:30:00,84.85,84.85,99.88
LOT-010,CVD_M02,2026-05-20 22:30:00,45.92,110.87,99.52
LOT-010,CVD_M02,2026-05-20 22:30:00,0.0,120.0,
LOT-010,CVD_M02,2026-05-20 22:30:00,-45.92,110.87,98.63
LOT-010,CVD_M02,2026-05-20 22:30:00,-84.85,84.85,99.85
LOT-010,CVD_M02,2026-05-20 22:30:00,-110.87,45.92,99.6
LOT-010,CVD_M02,2026-05-20 22:30:00,-120.0,0.0,99.79
LOT-010,CVD_M02,2026-05-20 22:30:00,-110.87,-45.92,99.83
LOT-010,CVD_M02,2026-05-20 22:30:00,-84.85,-84.85,99.96
LOT-010,CVD_M02,2026-05-20 22:30:00,-45.92,-110.87,99.61
LOT-010,CVD_M02,2026-05-20 22:30:00,-0.0,-120.0,99.38
LOT-010,CVD_M02,2026-05-20 22:30:00,45.92,-110.87,99.6
LOT-010,CVD_M02,2026-05-20 22:30:00,84.85,-84.85,99.94
LOT-010,CVD_M02,2026-05-20 22:30:00,110.87,-45.92,100.04
LOT-010,CVD_M02,2026-05-20 22:30:00,145.0,0.0,99.18
LOT-010,CVD_M02,2026-05-20 22:30:00,102.53,102.53,99.4
LOT-010,CVD_M02,2026-05-20 22:30:00,0.0,145.0,99.33
LOT-010,CVD_M02,2026-05-20 22:30:00,-102.53,102.53,
LOT-010,CVD_M02,2026-05-20 22:30:00,-145.0,0.0,98.99
LOT-010,CVD_M02,2026-05-20 22:30:00,-102.53,-102.53,98.91
LOT-010,CVD_M02,2026-05-20 22:30:00,-0.0,-145.0,99.61
LOT-010,CVD_M02,2026-05-20 22:30:00,102.53,-102.53,99.66
LOT-011,CVD_M03,2026-05-21 01:00:00,0.0,0.0,101.51
LOT-011,CVD_M03,2026-05-21 01:00:00,30.0,0.0,100.49
LOT-011,CVD_M03,2026-05-21 01:00:00,0.0,30.0,101.47
LOT-011,CVD_M03,2026-05-21 01:00:00,-30.0,0.0,100.19
LOT-011,CVD_M03,2026-05-21 01:00:00,-0.0,-30.0,100.15
LOT-011,CVD_M03,2026-05-21 01:00:00,60.0,0.0,100.71
LOT-011,CVD_M03,2026-05-21 01:00:00,42.43,42.43,100.28
LOT-011,CVD_M03,2026-05-21 01:00:00,0.0,60.0,100.42
LOT-011,CVD_M03,2026-05-21 01:00:00,-42.43,42.43,99.86
LOT-011,CVD_M03,2026-05-21 01:00:00,-60.0,0.0,99.55
LOT-011,CVD_M03,2026-05-21 01:00:00,-42.43,-42.43,100.55
LOT-011,CVD_M03,2026-05-21 01:00:00,-0.0,-60.0,100.44
LOT-011,CVD_M03,2026-05-21 01:00:00,42.43,-42.43,100.04
LOT-011,CVD_M03,2026-05-21 01:00:00,90.0,0.0,100.1
LOT-011,CVD_M03,2026-05-21 01:00:00,77.94,45.0,99.81
LOT-011,CVD_M03,2026-05-21 01:00:00,45.0,77.94,99.47
LOT-011,CVD_M03,2026-05-21 01:00:00,0.0,90.0,99.67
LOT-011,CVD_M03,2026-05-21 01:00:00,-45.0,77.94,99.76
LOT-011,CVD_M03,2026-05-21 01:00:00,-77.94,45.0,99.95
LOT-011,CVD_M03,2026-05-21 01:00:00,-90.0,0.0,100.13
LOT-011,CVD_M03,2026-05-21 01:00:00,-77.94,-45.0,100.13
LOT-011,CVD_M03,2026-05-21 01:00:00,-45.0,-77.94,99.76
LOT-011,CVD_M03,2026-05-21 01:00:00,-0.0,-90.0,99.96
LOT-011,CVD_M03,2026-05-21 01:00:00,45.0,-77.94,99.15
LOT-011,CVD_M03,2026-05-21 01:00:00,77.94,-45.0,250.3
LOT-011,CVD_M03,2026-05-21 01:00:00,120.0,0.0,99.52
LOT-011,CVD_M03,2026-05-21 01:00:00,110.87,45.92,99.57
LOT-011,CVD_M03,2026-05-21 01:00:00,84.85,84.85,99.64
LOT-011,CVD_M03,2026-05-21 01:00:00,45.92,110.87,99.17
LOT-011,CVD_M03,2026-05-21 01:00:00,0.0,120.0,99.53
LOT-011,CVD_M03,2026-05-21 01:00:00,-45.92,110.87,99.74
LOT-011,CVD_M03,2026-05-21 01:00:00,-84.85,84.85,99.62
LOT-011,CVD_M03,2026-05-21 01:00:00,-110.87,45.92,99.91
LOT-011,CVD_M03,2026-05-21 01:00:00,-120.0,0.0,99.69
LOT-011,CVD_M03,2026-05-21 01:00:00,-110.87,-45.92,99.59
LOT-011,CVD_M03,2026-05-21 01:00:00,-84.85,-84.85,99.93
LOT-011,CVD_M03,2026-05-21 01:00:00,-45.92,-110.87,100.17
LOT-011,CVD_M03,2026-05-21 01:00:00,-0.0,-120.0,99.65
LOT-011,CVD_M03,2026-05-21 01:00:00,45.92,-110.87,99.55
LOT-011,CVD_M03,2026-05-21 01:00:00,84.85,-84.85,999.9
LOT-011,CVD_M03,2026-05-21 01:00:00,110.87,-45.92,100.53
LOT-011,CVD_M03,2026-05-21 01:00:00,145.0,0.0,100.05
LOT-011,CVD_M03,2026-05-21 01:00:00,102.53,102.53,98.94
LOT-011,CVD_M03,2026-05-21 01:00:00,0.0,145.0,99.48
LOT-011,CVD_M03,2026-05-21 01:00:00,-102.53,102.53,99.5
LOT-011,CVD_M03,2026-05-21 01:00:00,-145.0,0.0,99.48
LOT-011,CVD_M03,2026-05-21 01:00:00,-102.53,-102.53,99.25
LOT-011,CVD_M03,2026-05-21 01:00:00,-0.0,-145.0,99.08
LOT-011,CVD_M03,2026-05-21 01:00:00,102.53,-102.53,98.61
LOT-012,CVD_M01,2026-05-21 03:30:00,0.0,0.0,
LOT-012,CVD_M01,2026-05-21 03:30:00,30.0,0.0,100.1
LOT-012,CVD_M01,2026-05-21 03:30:00,0.0,30.0,-999.0
LOT-012,CVD_M01,2026-05-21 03:30:00,-30.0,0.0,100.67
LOT-012,CVD_M01,2026-05-21 03:30:00,-0.0,-30.0,100.81
LOT-012,CVD_M01,2026-05-21 03:30:00,60.0,0.0,100.61
LOT-012,CVD_M01,2026-05-21 03:30:00,42.43,42.43,100.4
LOT-012,CVD_M01,2026-05-21 03:30:00,0.0,60.0,100.06
LOT-012,CVD_M01,2026-05-21 03:30:00,-42.43,42.43,99.6
LOT-012,CVD_M01,2026-05-21 03:30:00,-60.0,0.0,100.66
LOT-012,CVD_M01,2026-05-21 03:30:00,-42.43,-42.43,100.27
LOT-012,CVD_M01,2026-05-21 03:30:00,-0.0,-60.0,100.35
LOT-012,CVD_M01,2026-05-21 03:30:00,42.43,-42.43,100.1
LOT-012,CVD_M01,2026-05-21 03:30:00,90.0,0.0,99.93
LOT-012,CVD_M01,2026-05-21 03:30:00,77.94,45.0,100.22
LOT-012,CVD_M01,2026-05-21 03:30:00,45.0,77.94,100.49
LOT-012,CVD_M01,2026-05-21 03:30:00,0.0,90.0,99.53
LOT-012,CVD_M01,2026-05-21 03:30:00,-45.0,77.94,99.51
LOT-012,CVD_M01,2026-05-21 03:30:00,-77.94,45.0,100.07
LOT-012,CVD_M01,2026-05-21 03:30:00,-90.0,0.0,100.37
LOT-012,CVD_M01,2026-05-21 03:30:00,-77.94,-45.0,100.3
LOT-012,CVD_M01,2026-05-21 03:30:00,-45.0,-77.94,100.16
LOT-012,CVD_M01,2026-05-21 03:30:00,-0.0,-90.0,99.25
LOT-012,CVD_M01,2026-05-21 03:30:00,45.0,-77.94,99.92
LOT-012,CVD_M01,2026-05-21 03:30:00,77.94,-45.0,99.81
LOT-012,CVD_M01,2026-05-21 03:30:00,120.0,0.0,
LOT-012,CVD_M01,2026-05-21 03:30:00,110.87,45.92,99.83
LOT-012,CVD_M01,2026-05-21 03:30:00,84.85,84.85,99.67
LOT-012,CVD_M01,2026-05-21 03:30:00,45.92,110.87,100.16
LOT-012,CVD_M01,2026-05-21 03:30:00,0.0,120.0,99.37
LOT-012,CVD_M01,2026-05-21 03:30:00,-45.92,110.87,99.44
LOT-012,CVD_M01,2026-05-21 03:30:00,-84.85,84.85,99.5
LOT-012,CVD_M01,2026-05-21 03:30:00,-110.87,45.92,99.94
LOT-012,CVD_M01,2026-05-21 03:30:00,-120.0,0.0,99.43
LOT-012,CVD_M01,2026-05-21 03:30:00,-110.87,-45.92,99.47
LOT-012,CVD_M01,2026-05-21 03:30:00,-84.85,-84.85,99.86
LOT-012,CVD_M01,2026-05-21 03:30:00,-45.92,-110.87,98.7
LOT-012,CVD_M01,2026-05-21 03:30:00,-0.0,-120.0,99.91
LOT-012,CVD_M01,2026-05-21 03:30:00,45.92,-110.87,99.55
LOT-012,CVD_M01,2026-05-21 03:30:00,84.85,-84.85,99.54
LOT-012,CVD_M01,2026-05-21 03:30:00,110.87,-45.92,99.41
LOT-012,CVD_M01,2026-05-21 03:30:00,145.0,0.0,98.96
LOT-012,CVD_M01,2026-05-21 03:30:00,102.53,102.53,99.62
LOT-012,CVD_M01,2026-05-21 03:30:00,0.0,145.0,99.79
LOT-012,CVD_M01,2026-05-21 03:30:00,-102.53,102.53,99.17
LOT-012,CVD_M01,2026-05-21 03:30:00,-145.0,0.0,99.39
LOT-012,CVD_M01,2026-05-21 03:30:00,-102.53,-102.53,98.95
LOT-012,CVD_M01,2026-05-21 03:30:00,-0.0,-145.0,99.66
LOT-012,CVD_M01,2026-05-21 03:30:00,102.53,-102.53,98.99
LOT-013,CVD_M02,2026-05-21 06:00:00,0.0,0.0,101.2
LOT-013,CVD_M02,2026-05-21 06:00:00,30.0,0.0,100.37
LOT-013,CVD_M02,2026-05-21 06:00:00,0.0,30.0,100.73
LOT-013,CVD_M02,2026-05-21 06:00:00,-30.0,0.0,101.18
LOT-013,CVD_M02,2026-05-21 06:00:00,-0.0,-30.0,100.27
LOT-013,CVD_M02,2026-05-21 06:00:00,60.0,0.0,99.84
LOT-013,CVD_M02,2026-05-21 06:00:00,42.43,42.43,99.83
LOT-013,CVD_M02,2026-05-21 06:00:00,0.0,60.0,100.34
LOT-013,CVD_M02,2026-05-21 06:00:00,-42.43,42.43,100.29
LOT-013,CVD_M02,2026-05-21 06:00:00,-60.0,0.0,100.23
LOT-013,CVD_M02,2026-05-21 06:00:00,-42.43,-42.43,99.73
LOT-013,CVD_M02,2026-05-21 06:00:00,-0.0,-60.0,99.95
LOT-013,CVD_M02,2026-05-21 06:00:00,42.43,-42.43,100.04
LOT-013,CVD_M02,2026-05-21 06:00:00,90.0,0.0,100.47
LOT-013,CVD_M02,2026-05-21 06:00:00,77.94,45.0,99.92
LOT-013,CVD_M02,2026-05-21 06:00:00,45.0,77.94,99.96
LOT-013,CVD_M02,2026-05-21 06:00:00,0.0,90.0,99.51
LOT-013,CVD_M02,2026-05-21 06:00:00,-45.0,77.94,100.32
LOT-013,CVD_M02,2026-05-21 06:00:00,-77.94,45.0,99.64
LOT-013,CVD_M02,2026-05-21 06:00:00,-90.0,0.0,99.91
LOT-013,CVD_M02,2026-05-21 06:00:00,-77.94,-45.0,99.38
LOT-013,CVD_M02,2026-05-21 06:00:00,-45.0,-77.94,99.68
LOT-013,CVD_M02,2026-05-21 06:00:00,-0.0,-90.0,99.34
LOT-013,CVD_M02,2026-05-21 06:00:00,45.0,-77.94,99.5
LOT-013,CVD_M02,2026-05-21 06:00:00,77.94,-45.0,99.58
LOT-013,CVD_M02,2026-05-21 06:00:00,120.0,0.0,99.43
LOT-013,CVD_M02,2026-05-21 06:00:00,110.87,45.92,99.78
LOT-013,CVD_M02,2026-05-21 06:00:00,84.85,84.85,100.0
LOT-013,CVD_M02,2026-05-21 06:00:00,45.92,110.87,100.04
LOT-013,CVD_M02,2026-05-21 06:00:00,0.0,120.0,99.48
LOT-013,CVD_M02,2026-05-21 06:00:00,-45.92,110.87,0.0
LOT-013,CVD_M02,2026-05-21 06:00:00,-84.85,84.85,99.53
LOT-013,CVD_M02,2026-05-21 06:00:00,-110.87,45.92,99.38
LOT-013,CVD_M02,2026-05-21 06:00:00,-120.0,0.0,99.37
LOT-013,CVD_M02,2026-05-21 06:00:00,-110.87,-45.92,99.92
LOT-013,CVD_M02,2026-05-21 06:00:00,-84.85,-84.85,99.33
LOT-013,CVD_M02,2026-05-21 06:00:00,-45.92,-110.87,99.57
LOT-013,CVD_M02,2026-05-21 06:00:00,-0.0,-120.0,99.09
LOT-013,CVD_M02,2026-05-21 06:00:00,45.92,-110.87,99.66
LOT-013,CVD_M02,2026-05-21 06:00:00,84.85,-84.85,100.12
LOT-013,CVD_M02,2026-05-21 06:00:00,110.87,-45.92,98.9
LOT-013,CVD_M02,2026-05-21 06:00:00,145.0,0.0,99.05
LOT-013,CVD_M02,2026-05-21 06:00:00,102.53,102.53,99.31
LOT-013,CVD_M02,2026-05-21 06:00:00,0.0,145.0,99.49
LOT-013,CVD_M02,2026-05-21 06:00:00,-102.53,102.53,99.62
LOT-013,CVD_M02,2026-05-21 06:00:00,-145.0,0.0,
LOT-013,CVD_M02,2026-05-21 06:00:00,-102.53,-102.53,99.8
LOT-013,CVD_M02,2026-05-21 06:00:00,-0.0,-145.0,99.47
LOT-013,CVD_M02,2026-05-21 06:00:00,102.53,-102.53,99.25
LOT-014,CVD_M03,2026-05-21 08:30:00,0.0,0.0,101.15
LOT-014,CVD_M03,2026-05-21 08:30:00,30.0,0.0,100.58
LOT-014,CVD_M03,2026-05-21 08:30:00,0.0,30.0,100.36
LOT-014,CVD_M03,2026-05-21 08:30:00,-30.0,0.0,-999.0
LOT-014,CVD_M03,2026-05-21 08:30:00,-0.0,-30.0,100.88
LOT-014,CVD_M03,2026-05-21 08:30:00,60.0,0.0,100.26
LOT-014,CVD_M03,2026-05-21 08:30:00,42.43,42.43,100.19
LOT-014,CVD_M03,2026-05-21 08:30:00,0.0,60.0,100.57
LOT-014,CVD_M03,2026-05-21 08:30:00,-42.43,42.43,100.49
LOT-014,CVD_M03,2026-05-21 08:30:00,-60.0,0.0,100.23
LOT-014,CVD_M03,2026-05-21 08:30:00,-42.43,-42.43,100.78
LOT-014,CVD_M03,2026-05-21 08:30:00,-0.0,-60.0,99.9
LOT-014,CVD_M03,2026-05-21 08:30:00,42.43,-42.43,99.62
LOT-014,CVD_M03,2026-05-21 08:30:00,90.0,0.0,100.11
LOT-014,CVD_M03,2026-05-21 08:30:00,77.94,45.0,99.86
LOT-014,CVD_M03,2026-05-21 08:30:00,45.0,77.94,100.27
LOT-014,CVD_M03,2026-05-21 08:30:00,0.0,90.0,99.67
LOT-014,CVD_M03,2026-05-21 08:30:00,-45.0,77.94,99.91
LOT-014,CVD_M03,2026-05-21 08:30:00,-77.94,45.0,99.65
LOT-014,CVD_M03,2026-05-21 08:30:00,-90.0,0.0,100.32
LOT-014,CVD_M03,2026-05-21 08:30:00,-77.94,-45.0,99.73
LOT-014,CVD_M03,2026-05-21 08:30:00,-45.0,-77.94,100.11
LOT-014,CVD_M03,2026-05-21 08:30:00,-0.0,-90.0,100.14
LOT-014,CVD_M03,2026-05-21 08:30:00,45.0,-77.94,99.53
LOT-014,CVD_M03,2026-05-21 08:30:00,77.94,-45.0,99.88
LOT-014,CVD_M03,2026-05-21 08:30:00,120.0,0.0,99.78
LOT-014,CVD_M03,2026-05-21 08:30:00,110.87,45.92,99.12
LOT-014,CVD_M03,2026-05-21 08:30:00,84.85,84.85,99.14
LOT-014,CVD_M03,2026-05-21 08:30:00,45.92,110.87,100.19
LOT-014,CVD_M03,2026-05-21 08:30:00,0.0,120.0,99.54
LOT-014,CVD_M03,2026-05-21 08:30:00,-45.92,110.87,100.74
LOT-014,CVD_M03,2026-05-21 08:30:00,-84.85,84.85,100.26
LOT-014,CVD_M03,2026-05-21 08:30:00,-110.87,45.92,99.6
LOT-014,CVD_M03,2026-05-21 08:30:00,-120.0,0.0,99.62
LOT-014,CVD_M03,2026-05-21 08:30:00,-110.87,-45.92,99.55
LOT-014,CVD_M03,2026-05-21 08:30:00,-84.85,-84.85,99.86
LOT-014,CVD_M03,2026-05-21 08:30:00,-45.92,-110.87,99.53
LOT-014,CVD_M03,2026-05-21 08:30:00,-0.0,-120.0,99.43
LOT-014,CVD_M03,2026-05-21 08:30:00,45.92,-110.87,99.39
LOT-014,CVD_M03,2026-05-21 08:30:00,84.85,-84.85,99.42
LOT-014,CVD_M03,2026-05-21 08:30:00,110.87,-45.92,99.32
LOT-014,CVD_M03,2026-05-21 08:30:00,145.0,0.0,99.13
LOT-014,CVD_M03,2026-05-21 08:30:00,102.53,102.53,99.67
LOT-014,CVD_M03,2026-05-21 08:30:00,0.0,145.0,99.89
LOT-014,CVD_M03,2026-05-21 08:30:00,-102.53,102.53,99.13
LOT-014,CVD_M03,2026-05-21 08:30:00,-145.0,0.0,99.51
LOT-014,CVD_M03,2026-05-21 08:30:00,-102.53,-102.53,100.23
LOT-014,CVD_M03,2026-05-21 08:30:00,-0.0,-145.0,99.11
LOT-014,CVD_M03,2026-05-21 08:30:00,102.53,-102.53,99.48
LOT-015,CVD_M01,2026-05-21 11:00:00,0.0,0.0,
LOT-015,CVD_M01,2026-05-21 11:00:00,30.0,0.0,100.7
LOT-015,CVD_M01,2026-05-21 11:00:00,0.0,30.0,100.65
LOT-015,CVD_M01,2026-05-21 11:00:00,-30.0,0.0,100.57
LOT-015,CVD_M01,2026-05-21 11:00:00,-0.0,-30.0,100.88
LOT-015,CVD_M01,2026-05-21 11:00:00,60.0,0.0,100.47
LOT-015,CVD_M01,2026-05-21 11:00:00,42.43,42.43,100.66
LOT-015,CVD_M01,2026-05-21 11:00:00,0.0,60.0,99.99
LOT-015,CVD_M01,2026-05-21 11:00:00,-42.43,42.43,100.04
LOT-015,CVD_M01,2026-05-21 11:00:00,-60.0,0.0,100.34
LOT-015,CVD_M01,2026-05-21 11:00:00,-42.43,-42.43,100.36
LOT-015,CVD_M01,2026-05-21 11:00:00,-0.0,-60.0,100.32
LOT-015,CVD_M01,2026-05-21 11:00:00,42.43,-42.43,100.86
LOT-015,CVD_M01,2026-05-21 11:00:00,90.0,0.0,99.9
LOT-015,CVD_M01,2026-05-21 11:00:00,77.94,45.0,99.67
LOT-015,CVD_M01,2026-05-21 11:00:00,45.0,77.94,99.56
LOT-015,CVD_M01,2026-05-21 11:00:00,0.0,90.0,99.76
LOT-015,CVD_M01,2026-05-21 11:00:00,-45.0,77.94,99.98
LOT-015,CVD_M01,2026-05-21 11:00:00,-77.94,45.0,99.73
LOT-015,CVD_M01,2026-05-21 11:00:00,-90.0,0.0,99.74
LOT-015,CVD_M01,2026-05-21 11:00:00,-77.94,-45.0,100.36
LOT-015,CVD_M01,2026-05-21 11:00:00,-45.0,-77.94,100.02
LOT-015,CVD_M01,2026-05-21 11:00:00,-0.0,-90.0,99.87
LOT-015,CVD_M01,2026-05-21 11:00:00,45.0,-77.94,99.96
LOT-015,CVD_M01,2026-05-21 11:00:00,77.94,-45.0,
LOT-015,CVD_M01,2026-05-21 11:00:00,120.0,0.0,99.71
LOT-015,CVD_M01,2026-05-21 11:00:00,110.87,45.92,99.89
LOT-015,CVD_M01,2026-05-21 11:00:00,84.85,84.85,99.59
LOT-015,CVD_M01,2026-05-21 11:00:00,45.92,110.87,99.44
LOT-015,CVD_M01,2026-05-21 11:00:00,0.0,120.0,99.65
LOT-015,CVD_M01,2026-05-21 11:00:00,-45.92,110.87,
LOT-015,CVD_M01,2026-05-21 11:00:00,-84.85,84.85,100.13
LOT-015,CVD_M01,2026-05-21 11:00:00,-110.87,45.92,99.34
